Analyte Area	y	H3N2	H3N2F1	H4N2	H3N3	H4N2F1	H5N2	H3N3F1	H4N3	H3N4	H6N2	H4N3F1	H5N3	H3N4F1	H4N4	H3N5	H7N2	H4N3S1	H5N3F1	H6N3	H3N4S1	H4N4F1	H5N4	H3N5F1	H4N5	H8N2	H5N3S1	H5N4F1	H4N5F1	H5N5	H5N4S1F1	H9N2	H4N5S1F1	H5N4S1	H4N5F2	H5N5F1	H6N5	H4N6F1	H10N2	H5N6	H5N4S1F1	H5N5S1	H6N5F1	H3N6S1F1	H5N6F1	H5N5S1F1	H6N5S1	H5N6F2	H6N6F1	H7N6	H6N5S1F1	H7N6F1	H6N7F1	H7N6F2	H7N7F1	H7N6S1F1	H6N5S3	H8N7F1	H9N8F1	H10N9F1
s17_dhb_rep1_0_P1_1.xy	0	6617.182282	7949.17075	8051.169344	11165.40764	7460.456001	28946.28343	19413.29354	22010.12617	20233.4257	26207.78018	31850.48776	15333.6205	40265.13973	48238.45868	15899.21352	23786.88009	9053.651489	13074.67288	21297.75234	10183.56264	84384.81505	241308.6044	28665.74031	21216.81512	34927.27447	11701.04063	321505.4856	46797.31466	32718.42375	14555.28826	26407.80907	13977.05195	20498.65422	15515.0983	74397.75214	74758.84471	14364.38336	13520.92555	12915.29115	14555.28826	28965.86803	111587.2323	17455.17635	23159.14177	18369.95886	23628.74023	21595.04195	33113.57018	30957.01267	19314.62914	47027.06298	16067.14154	18307.03909	20057.35518	17511.8559	16637.47248	22666.91813	19825.6097	15316.88837
s17_dhb_rep2_0_P2_1.xy	0	8788.222099	10642.84599	11620.21362	14642.90375	10860.40231	37054.15343	25454.47356	29136.2748	26509.82215	33451.49405	38858.09125	19810.92848	51376.6878	56250.78139	21769.73738	28280.82557	12118.44338	16493.21803	24329.84435	13863.1635	94228.74174	243274.9999	35964.27294	25883.99007	38600.30158	15135.95705	300135.0065	47284.5053	33696.25668	16384.72388	28029.64969	17927.87041	22269.73356	17860.95924	59881.211	63175.94242	16735.55549	15931.16662	15169.52484	16384.72388	27255.89432	82758.15474	22660.94797	23178.23815	18805.45358	22206.28992	22001.45328	25322.65331	25654.97346	18859.92584	31889.01878	14976.36823	15633.28907	14629.27466	14791.38516	13916.80135	16648.87768	15208.19784	12455.10487
s17_dhb_rep3_0_E11_1.xy	0	5583.308022	6524.864611	6748.276312	8728.86043	6842.513058	19063.44022	17376.84308	16716.0181	15200.55952	18668.99949	27430.27342	12233.51089	31596.41854	30935.98067	14274.78497	17441.54132	8662.238925	12488.72752	15435.64143	10231.27387	59843.95696	133084.3316	41812.33093	19274.66602	25390.14957	11586.03599	196779.8615	33769.71586	29617.92778	13001.39174	20114.40319	13736.12273	16422.29001	13604.61996	42776.65232	42966.18211	16285.7716	13821.73021	13301.31362	13001.39174	21187.91608	65352.88483	16975.15213	17925.10389	14601.08196	17462.88299	17399.2451	20853.83023	19814.63977	14854.26055	28210.50533	12091.32059	12874.96919	12348.54256	12191.7833	12277.38381	15257.3272	13231.90034	10544.13556
s17_dhb_rep4_0_E12_1.xy	0	12049.91518	13382.43177	14847.25765	19396.28964	13728.90359	51276.4965	36371.56071	41302.20454	37380.21904	54183.77161	63924.88326	32136.38996	86102.76356	86632.99469	36799.18266	51853.68807	21100.94065	29630.75684	47688.81807	24019.57233	178739.7434	440103.3735	81270.50125	51328.82862	87341.50506	30650.48602	678103.155	103400.8386	78171.943	42638.38485	63971.16236	44548.59061	50565.18451	41254.66114	147670.0418	159276.5225	40837.84038	38319.15608	36301.97534	42638.38485	70131.45611	242217.0094	67798.66522	58601.61936	47271.47476	58340.52266	58360.99424	68333.66472	69391.74696	49197.33964	101530.4907	36358.70426	41685.55018	36923.56183	39870.68249	37052.17655	47631.08756	38804.12657	28420.47237
s18_dhb_rep1_0_P15_1.xy	0	4126.312719	4823.199775	4930.000336	6540.082947	6161.477708	16191.39062	12814.4548	16424.75081	18651.95188	24276.75938	23439.22206	12047.44781	52376.56524	40848.24974	35386.93029	21566.83635	7417.352671	10878.5486	17280.595	8817.062397	78206.0401	237243.3958	62624.39739	24079.59982	41849.48715	10595.72245	283926.5398	58233.17836	30204.73202	10180.37658	36786.56139	12413.31277	12937.26508	14704.97207	71912.86212	82619.97201	14177.39486	14048.01647	12273.53046	10180.37658	21227.55849	105305.1017	15503.98551	19825.18589	13021.40903	12307.51357	14841.4754	23089.66036	28465.49753	10096.24879	37744.81516	11823.66981	9374.031832	11063.59649	8151.822612	20099.38004	11417.12696	9120.728988	7913.299085
s18_dhb_rep2_0_P16_1.xy	0	10248.73754	10933.51469	10448.79513	11765.02755	13693.10545	24073.74899	21337.43062	24060.05659	27270.01186	27314.52853	29919.21396	16971.50691	55404.17079	44898.50867	40120.39539	22537.05906	12809.67129	16178.67503	20932.91027	14106.6195	70743.17223	215309.0364	66340.88536	29327.77592	33994.28476	16270.10134	237306.9245	59699.71681	32893.29972	16007.59714	33294.11895	20566.08984	18695.03556	20774.92871	63441.74532	66145.86364	19935.46332	19351.60488	17905.83402	16007.59714	26716.0879	75422.05736	21441.93375	25238.80291	18799.72349	18583.2808	19934.59268	24547.97887	26057.94604	15730.69798	28840.47033	15742.50928	13793.36832	14187.99188	12002.19572	18514.06492	13820.82979	12272.35126	10881.55451
s18_dhb_rep3_0_F1_1.xy	0	5914.373453	7119.941304	7449.546671	11119.66875	6800.086214	28196.29837	21945.35801	24048.0039	24198.54774	28827.08916	31542.66669	13992.87	64688.90208	46981.89524	40989.91193	22365.26033	7864.513292	12482.06736	17461.03233	9049.425761	84290.56451	250334.7733	87948.27901	26623.05471	36164.87377	10387.324	280399.2904	59079.03113	30642.9141	10690.69715	31806.40494	12496.75269	12355.21088	14497.02619	63806.08626	65348.65915	16718.96724	14030.81671	12781.36712	10690.69715	19468.62794	81984.49001	14881.34751	17882.53771	12101.50639	11325.18003	13806.07798	20913.08163	25234.64167	9746.399066	32815.31002	10598.05479	8954.726245	11289.75251	7603.466679	11681.34116	15149.96923	11851.17373	8889.495746
s18_dhb_rep4_0_F2_1.xy	0	3269.763202	4073.629708	3910.357111	5158.287824	4622.497972	11958.21058	11530.65593	10751.67311	11351.34581	13265.05954	17213.34224	7598.979243	33669.83141	21894.07847	20739.09653	11278.3943	5173.832991	8145.629257	9564.827526	6014.42937	45973.96091	118059.922	58197.10433	15068.61364	18001.81533	6527.917446	140218.8511	31209.43773	19420.10863	6035.462596	15979.51192	7538.696506	7241.368434	8403.054104	31142.39861	28281.38725	10710.69794	8734.955819	7939.301584	6035.462596	10736.14565	36508.85047	8545.567113	9871.361146	7335.523302	6976.996059	8041.191099	10805.4964	11368.13929	6004.537312	14474.13616	6497.401061	5789.58789	6700.495668	5226.732075	6732.81665	7905.529025	7109.18227	5959.177003
s2_dhb_rep1_0_M1_1.xy	0	3258.703028	3734.707409	3510.287608	3544.242679	4496.521421	6632.104701	5494.086837	5015.444945	4767.929954	8483.00278	6206.538348	4864.463767	14294.46689	5906.108828	5676.877886	8223.227265	4683.843452	5627.77929	5588.511141	5284.157141	15157.52058	33583.75202	17940.63592	6225.878823	13445.13488	6012.624029	51050.15583	17623.18165	6922.973663	7280.011843	14009.19391	8048.884628	9002.124719	9158.182785	16958.6555	14469.9661	5794.732586	6256.537343	5679.291502	7280.011843	7604.18026	21682.52888	10324.24395	7380.25202	6569.976304	7116.461725	6265.384253	8061.596805	7989.523402	6596.923686	11370.30051	5863.874782	5835.345316	6174.112765	5507.669986	6136.816468	7310.450896	7207.369696	6164.820576
s2_dhb_rep2_0_M2_1.xy	0	5013.155292	6513.254375	5694.63867	6422.794352	6373.317948	17179.71689	12838.77411	9827.383107	8185.735063	22816.46136	15276.48877	8169.49396	47385.83315	13127.12752	11359.6481	18319.01076	7445.669046	9882.056957	10585.67641	9103.47051	45688.22219	106934.7548	55470.37137	12283.77285	32144.97038	10093.92011	160258.2981	50531.12034	13602.17765	16858.35608	32061.03163	15179.288	20760.20953	19633.31202	46283.83513	34004.79112	10220.23578	10941.317	9556.187663	16858.35608	14341.00203	52056.9647	20427.5261	13173.68265	11275.18354	12910.3467	10344.33812	15682.66812	14167.74769	11717.94713	22584.14664	8475.890129	9037.789658	10057.8644	8400.227932	10057.36549	13153.93201	12054.81734	9137.87937
s2_dhb_rep3_0_B9_1.xy	0	8989.736735	9429.813168	8775.812253	10221.18613	9269.96743	28489.506	23569.58094	18572.4933	13160.77115	45798.9674	35105.78234	15014.8318	98986.59014	25053.36248	22727.3913	40046.89019	14476.91073	21707.8535	22743.06977	18985.72242	100513.9465	223935.9352	123329.7044	26651.77784	77266.48191	22418.58377	333829.058	102833.5609	31684.82929	29278.8672	72702.3566	31237.51261	40254.61556	41075.05059	90823.15888	71094.15759	24238.60208	26034.09411	22947.11533	29278.8672	31599.4746	103314.6134	45628.28417	28657.95245	23512.26965	25967.46233	22496.34132	30809.04649	28618.48609	20756.44413	41255.38687	15927.15868	15671.5604	16570.39399	12646.54584	14979.3431	19801.71463	14419.8622	9591.063311
s2_dhb_rep4_0_B10_1.xy	0	2376.460235	2855.054978	2496.827053	3002.119919	2733.325608	8561.078407	6337.548383	4853.156429	3812.589898	14016.88324	10073.21244	4810.95772	32997.27769	7985.302823	7479.591652	13780.23566	4777.096682	7542.075997	7920.599732	6262.455244	38241.33681	87796.20602	48651.32182	8832.656272	27904.16051	7205.210186	149037.1554	43550.78604	11068.03052	11386.08519	27525.83701	12352.30971	16031.41294	16249.12779	39646.69468	29619.25038	8326.069621	9083.078918	7949.398221	11386.08519	11630.64243	45198.40382	17792.01466	10631.67421	8933.579172	10056.36655	8179.330711	12313.61562	10878.61308	7992.717506	17713.52914	5771.108488	5955.952582	6743.801944	4999.647957	6864.674704	9307.281851	6583.767048	4498.39784
s20_dhb_rep1_0_N9_1.xy	0	4069.875209	4325.324402	4458.293918	5266.197818	5512.056478	16427.2443	10275.73879	8860.876962	7924.100047	13457.88402	12262.61449	8811.193803	33985.40574	12884.95445	8983.032764	13042.80691	7329.757112	8468.973951	10922.86516	7597.630792	54604.10257	85581.21935	21683.22724	12483.65798	20460.80537	9421.960345	294334.7122	42366.68337	14852.8629	75489.02675	17468.27138	16923.60371	55468.38215	13587.52315	54270.06744	25696.49663	11844.47564	11650.22393	10658.03495	75489.02675	20495.38511	74475.13362	16755.30806	15627.18978	20417.49013	22012.03523	12542.49897	17515.44102	15120.02396	27576.63618	26354.72616	10361.84707	12684.72935	11513.71034	13602.45751	11600.93899	14644.33095	13603.54288	11870.60935
s20_dhb_rep2_0_N10_1.xy	0	3232.075293	3568.27113	3650.170348	4300.581356	4737.545528	11156.6677	7739.885966	6926.418619	6256.54371	9960.324316	9354.410208	6933.551414	23807.54777	9205.840463	6813.085216	9753.295674	5607.259568	6885.148293	8564.390103	6251.28486	36160.19613	53043.70386	14020.32524	8875.146126	14317.8191	7118.793075	172015.3067	24077.24727	9912.861348	35662.385	11330.85596	10920.39137	27808.94456	9060.240638	28265.59394	15467.70708	7823.321027	7886.468832	7509.433821	35662.385	12768.85443	41437.053	11005.22782	10553.22703	11987.27797	12804.84004	8457.02699	10999.64824	9817.381502	14750.10809	16416.26123	7251.543176	8159.549055	7809.884477	8641.264613	7806.483435	9328.025989	8572.923104	7571.109406
s20_dhb_rep3_0_C19_1.xy	0	1587.200224	1853.848517	2090.357355	2707.698945	2407.731999	12175.93395	7683.144564	5771.63564	4710.858617	11216.90266	11283.7546	6135.832334	30029.61523	9673.042485	6594.38212	11002.13366	4710.502196	6858.799549	9069.594305	5866.526038	51233.98406	82266.03612	20211.2534	9276.743929	19949.41325	6670.086632	291169.3689	34783.61752	13895.07551	56221.89001	15033.77084	12283.44974	47555.54274	11121.11275	45948.72712	23612.39305	9653.893023	9307.110951	8518.143654	56221.89001	17320.18115	72074.87915	13286.5832	12108.43529	14655.60474	17467.8668	8375.70409	13586.70809	11295.88282	20254.26896	25052.42764	6653.276321	8438.012373	7841.701735	8765.749439	8370.41336	12311.84061	9450.711118	6702.299223
s20_dhb_rep4_0_C20_1.xy	0	1599.180231	2407.684601	2239.534223	3457.794717	2436.906856	20647.71843	13623.93842	8454.519645	7082.049689	18119.68379	19274.00154	9131.702289	64399.05155	17201.13179	10149.02272	18363.53717	6314.207571	10679.83685	13798.63809	7141.594042	119169.3749	186733.5019	53669.44995	18179.03357	35181.5803	9910.864709	707703.3619	83722.93865	34089.66688	168600.7538	28796.63806	23160.14389	113221.7167	18814.60202	114136.8077	47635.9442	16545.53125	15653.08791	13139.74352	168600.7538	35344.60599	166187.0199	24304.4512	20209.40814	31761.65093	35595.76007	14127.51883	25893.72936	20090.72744	49160.65743	50273.88785	10229.28436	15041.61926	12923.92201	18873.03633	14597.81874	21410.39188	15984.02835	11300.1687
s21_dhb_rep1_0_M9_1.xy	0	6625.041857	9694.142274	8337.915412	11725.07242	8445.664865	32698.34878	20466.21791	19548.04117	17110.89464	31801.72911	34170.20471	19946.70968	61159.73726	40340.21876	27543.51263	33087.5731	11636.89823	17943.1066	26679.91082	13677.37943	147541.7887	365765.7111	59861.9098	31283.35237	58366.2925	17007.38301	845264.9115	99660.42833	38754.85411	30815.32458	40030.7442	24695.88057	42368.07893	24336.08329	104599.3155	83972.81068	19612.45299	19365.09526	17385.76309	30815.32458	43898.259	194480.0171	30572.2149	28749.5211	29996.55544	28937.52101	23018.56299	35522.05601	37049.33614	27209.74748	77549.99097	18981.20158	18203.62131	20214.68614	17592.49736	28240.16356	41815.31231	28276.7082	12099.54745
s21_dhb_rep2_0_M10_1.xy	0	5022.192302	7270.812773	6323.076191	8446.164569	6700.73903	22784.50188	15031.49048	14814.99134	12608.354	21565.37055	22970.84757	13351.34173	40347.90426	25912.60428	17736.68499	20610.7517	8096.09742	11904.67213	16629.14405	9222.59258	86141.10802	202441.9581	34838.93521	18607.032	30798.68566	10727.35068	441901.6616	52685.65943	20600.24697	15647.6396	20766.02727	13657.33888	21883.87708	13485.34568	52858.9658	40334.38214	11298.19157	11010.40267	10129.99612	15647.6396	22459.73173	89518.19305	16015.97772	15334.12724	15996.99936	15390.66732	12605.14759	18426.02457	18474.83823	13889.71712	35235.02059	10633.32904	10097.60791	11333.56937	9916.066043	15032.99051	21655.23539	15359.78393	8022.734953
s21_dhb_rep3_0_B17_1.xy	0	3329.104185	6026.55991	4153.059011	7083.555139	3893.924122	21788.61204	27753.34968	15640.08866	13184.72657	19963.50681	42648.1013	12215.67644	56885.09902	30927.87705	20738.32343	18082.72576	7719.473828	16619.78222	17242.02128	11279.6772	132151.8987	236321.2097	118753.0636	30691.01316	30030.8806	13483.9578	668407.0899	89705.86275	82141.79104	19608.9049	30145.69231	17213.07257	29575.75702	22283.03184	106525.469	67336.6222	29186.49036	23419.62409	21056.75345	19608.9049	34392.55766	185594.2805	23264.34069	25687.29242	22153.9396	19787.95836	18085.90598	33566.93662	28241.654	16784.81856	70034.93586	14375.42468	12259.18512	15381.5956	10800.98086	21117.34001	30500.24912	27409.71139	13682.24532
s21_dhb_rep4_0_B18_1.xy	0	2658.27272	4115.809904	3421.681872	5608.738843	2483.04784	17764.43508	14845.96963	11271.6035	8326.572582	17926.16625	24183.526	8551.220392	34277.89869	19031.60027	11802.11854	15138.72129	4400.258481	9176.28383	10804.68733	6353.037729	80444.61027	167053.5522	53739.58483	16818.16864	28756.52366	8024.297345	470880.3504	56343.61339	34028.90668	13512.85267	25717.51926	9962.530534	18733.80776	12982.41168	75066.51244	56656.45798	15983.62658	11958.47374	10518.74897	13512.85267	23321.54915	157712.7219	18973.50416	17419.55735	14003.57725	13643.61597	11331.92899	24374.49876	24677.64794	12396.17125	60425.06918	10172.65895	9166.839644	10954.6041	8126.74758	14824.84254	22538.8707	19460.96819	8251.64357
s22_dhb_rep1_0_K19_1.xy	0	7194.353443	6723.708558	6905.245782	6391.340608	8021.019562	14093.15314	9740.904398	8567.47772	7655.195845	15251.87091	10844.68841	8229.508514	11326.16689	8749.311943	9230.76916	15322.21387	8186.436682	8108.472119	8780.605976	8180.694175	19274.95958	19592.0177	14151.60702	9167.829521	20340.88054	8876.693593	70634.39796	18457.82742	8891.596681	42277.74384	21504.36812	13442.85884	23336.92332	10161.55413	17555.9225	9098.488416	8231.143881	8995.347517	8330.979051	42277.74384	12109.54112	19110.0022	11691.6489	10250.43101	13312.13563	11260.56195	9040.166052	10048.89584	9388.514345	14927.0725	10360.74515	7649.379764	7756.01564	7445.62525	9223.183653	7442.619735	8093.089194	8204.74807	7458.249643
s22_dhb_rep2_0_K20_1.xy	0	4588.517522	4922.144647	4796.498741	4651.567174	6093.003657	10176.05927	7300.271249	6838.865727	6168.996514	11159.12778	8007.552342	6302.448991	8684.891449	6878.279391	6942.331719	11125.64306	6520.497473	6352.063291	6768.188104	6386.149956	12826.45436	13147.70627	9614.891241	6782.583662	14723.24982	7176.48432	40548.06603	11981.28658	7115.500276	30123.86116	15262.72386	10541.81601	16156.7596	7792.509559	12197.19104	7314.26082	6550.586254	6986.449874	6681.322218	30123.86116	9803.490006	14104.01681	9286.244564	8260.004547	10683.91369	9327.381212	7629.56726	8215.767525	7924.727082	12093.3414	8722.273748	6611.797582	6644.382071	6438.729203	8147.744304	6434.926572	6942.781047	6898.282123	6258.877825
s22_dhb_rep3_0_A3_1.xy	0	3767.591863	6084.90885	4782.029217	4961.094721	4156.262389	22330.79646	19835.85494	8629.618619	6682.875804	26500.88639	28251.04907	6693.555329	26256.34788	11615.58155	11001.85736	24402.70887	8072.176381	13091.00731	8459.358293	8451.353532	50500.90874	39477.39827	33169.73423	11539.17836	34733.38253	9176.472519	183737.5322	36738.84009	19569.3986	92152.12966	36605.90103	18597.34458	45399.10843	14467.71622	37422.85493	11097.00406	9432.94818	12083.43344	10204.55287	92152.12966	25601.78151	36569.0387	17151.04103	11236.6655	19516.177	13194.81437	8901.895642	11820.49774	8557.661492	23699.26186	12601.99708	5549.29617	5697.506903	6121.863135	9568.49696	5722.361853	7118.843049	5245.952517	3724.102977
s22_dhb_rep4_0_A4_1.xy	0	2589.955573	2338.782459	2345.06424	2306.500436	2311.526374	5932.251901	4751.688756	3121.796832	2393.808252	6519.769441	5989.409237	2537.233395	4300.555873	3197.978286	2993.671566	6630.017751	2989.018854	3736.120423	3081.763481	3181.011304	9462.598458	8814.954208	6882.866468	3213.772751	9499.85558	3376.797277	40863.66256	9394.484567	4944.331139	20495.87086	10830.33813	6475.076843	10793.09875	5000.122787	9600.426813	4029.61891	3804.142351	4334.672955	3900.557351	20495.87086	7324.594982	11129.05681	5560.948982	4716.663981	6354.743752	4807.530708	3779.321349	4407.414158	3520.535561	6940.093732	4934.138657	2742.530277	2723.972349	2693.454352	3760.150864	2820.211078	3185.185106	2876.65697	2197.836195
s23_dhb_rep1_0_M19_1.xy	0	7777.218242	8950.33272	8878.685684	11540.86145	9916.036649	24455.85067	18785.69482	22029.35216	15837.68352	25214.58452	29925.70055	16537.07964	43706.81033	46570.80033	28217.47509	30388.05247	11476.84088	17626.95631	26304.23346	13417.69571	106568.2421	347854.9796	61467.05038	28773.77613	55695.92173	15552.46326	457924.5853	71713.2662	35645.16724	16062.1039	31786.91105	19689.31559	19488.72348	20005.81648	67605.32273	85157.33075	18230.5197	18093.98665	16786.7696	16062.1039	27392.76114	94323.34979	24528.12579	24154.1821	17806.66171	18217.14922	18449.44248	24656.25783	36748.03772	15336.33143	38361.79933	15014.85505	13171.73006	14971.79826	11044.15359	15529.71689	20745.69161	12848.81935	9052.16816
s23_dhb_rep2_0_M20_1.xy	0	6125.44555	6463.40666	6368.014108	7831.874024	7487.178782	16799.19215	13085.82715	14845.92301	11388.03165	17435.28336	20800.20415	11904.44167	26959.63325	29893.57055	18911.94931	19903.85395	9192.49626	13079.43673	18431.89137	9988.416461	70732.23466	240238.419	41568.2424	20906.40656	39792.44243	12075.0007	339359.3547	51766.51221	27950.06328	13781.26444	24774.0192	17501.46992	16362.20614	16643.02315	53397.95594	70348.39372	15673.49608	15599.6727	14084.50001	13781.26444	23292.6752	78406.79386	21288.57545	20498.10246	15843.71803	16068.25194	17089.8413	21642.21508	30988.10215	13471.00232	34194.48361	13744.49118	12505.22739	13620.60039	10662.6229	14727.04337	18927.54729	12626.36969	9335.461277
